,model,year,price,transmission,mileage,fuelType,mpg,engineSize,brand,carId
0,ZS,2020,16849,Semi-Auto,30616,Petrol,38.7,1.0,mg,30502691
1,Discovery,2023,64844,Automatic,9022,Diesel,34,3,land rover,30387106
2,F-PACE,2022,48444,Automatic,11407,Diesel,45.6,2,jaguar,30501092
3,Discovery Sport,2022,44444,Automatic,11463,Hybrid,156.9,1.5,land rover,30517343
4,I-PACE,2022,45484,Grey,Electric,Automatic,12083,,jaguar,29899862
5,F-PACE,2021,47444,Automatic,12444,Diesel,38.2,3,jaguar,30376421
6,XE,2020,27444,Automatic,13180,Petrol,36.2,2,jaguar,30474816
7,F-PACE,2022,47144,Automatic,15018,Diesel,45.6,2,jaguar,30432540
8,F-PACE,2021,49844,Automatic,15315,Diesel,38.2,3,jaguar,30224121
9,Defender,2022,85844,Automatic,16896,Petrol,19.3,5,land rover,30505945
10,Discovery Sport,2021,44844,Automatic,18434,Diesel,41.5,2,land rover,30315378
11,3 Series,2017,16299,Semi-Auto,64270,Diesel,64.2,2.0,bmw,30519638
12,Grandland X,2019,13599,Manual,24004,Petrol,44.1,1.2,vauxhall,30476964
13,Q5,2021,34244,Semi-Auto,20793,Diesel,43.5,2,audi,30217922
14,Range Rover Evoque,2020,37844,Automatic,21937,Diesel,41.5,2,land rover,30340847
15,Range Rover Evoque,2019,33844,Automatic,22911,Petrol,30.7,2,land rover,30259972
16,Range Rover Evoque,2019,33444,Automatic,23342,Petrol,30.7,2,land rover,30540297
17,Range Rover Evoque,2020,37844,Automatic,24454,Diesel,41.5,2,land rover,30403994
18,Discovery,2021,61844,Automatic,24717,Diesel,34,3,land rover,30265333
19,Range Rover Sport,2021,79944,Semi-Auto,26035,Petrol,18.8,5,land rover,30424516
20,Range Rover Evoque,2020,35844,Automatic,26037,Petrol,30.7,2,land rover,30487891
21,Discovery Sport,2020,36844,Automatic,26740,Diesel,39.8,2,land rover,30334122
